1301_Hakka_1,"1,301",徽章,Badge,Hakka_1,襟章,kʰim13tsɔŋ13,kim1 zong1 ,OK,
1302_Hakka_1,"1,302",郵局,Post office,Hakka_1,郵局,jiu11kʰiuk53,yiu2 kiuk6 ,OK,
1303_Hakka_1,"1,303",郵票,Stamp,Hakka_1,郵票,jiu11pʰiau53,yiu2 piau4 ,OK,
1304_Hakka_1,"1,304",相片,Photo,Hakka_1,相片,siɔŋ53pʰiɛn53,siong4 pien4 ,OK,
1305_Hakka_1,"1,305",電影,Film (movie),Hakka_1,影畫戲,jaŋ31fa53hi53,yang3 fa4 hi4 ,OK,
1305_Hakka_2,"1,305",電影,Film (movie),Hakka_2,電影,tʰiɛn53>55jaŋ31,tien4 yang3 ,OK,
1306_Hakka_1,"1,306",畫兒,Picture,Hakka_1,畫,fa53,fa4 ,OK,
1307_Hakka_1,"1,307",對聯,Spring couples,Hakka_1,對,tui53,dui4 ,OK,
1308_Hakka_1,"1,308",玩兒,Play,Hakka_1,聊,liau53,liau4 ,OK,
1309_Hakka_1,"1,309",球,Ball,Hakka_1,波,pɔ13,bo1 ,OK,
1310_Hakka_1,"1,310",踢足球,Play football,Hakka_1,踢足球,tʰiak31tsuk31kʰiu11,tiak5 zuk5 kiu2 ,OK,
1311_Hakka_1,"1,311",蕩鞦韆,Play the swing,Hakka_1,打韆鞦,ta31tsʰin13tsʰiu13,da3 cin1 ciu1 ,OK,
1312_Hakka_1,"1,312",放風箏,Fly a kite,Hakka_1,放紙鷂,fɔŋ53>55tsi31jau53,fong4 zi3 yau4 ,OK,
1313_Hakka_1,"1,313",講故事,Tell a story,Hakka_1,講古仔,kɔŋ31ku31tsai31,gong3 gu3 zai3 ,OK,
1314_Hakka_1,"1,314",唱歌,Sing,Hakka_1,唱歌,tsʰɔŋ53kɔ13,cong4 go1 ,OK,
1315_Hakka_1,"1,315",哨子,Whistle (n.),Hakka_1,銀雞,ȵiun11kai13,ngiun2 gai1 ,OK,
1316_Hakka_1,"1,316",吹口哨,Whistle (v.) with the mouth,Hakka_1,打符繡,ta31fu11siu53,da3 fu2 siu4 ,OK,
1317_Hakka_1,"1,317",簫,vertical bamboo flute,Hakka_1,簫,siau13,siau1 ,OK,
1318_Hakka_1,"1,318",吹笛子,Play flute,Hakka_1,吹笛,tsʰui13tʰiak53,cui1 tiak6 ,OK,
1319_Hakka_1,"1,319",下棋,Play chess,Hakka_1,捉棋,tsɔk31kʰi11,zok5 ki2 ,OK,
1320_Hakka_1,"1,320",抓牌,Play cards,Hakka_1,摸牌,ȵiam13>35pʰai11,ngiam1 pai2 ,唔肯定,摸 訓讀？
1321_Hakka_1,"1,321",游泳,Swim,Hakka_1,游水,jiu11sui31,yiu2 sui3 ,OK,
1322_Hakka_1,"1,322",潛水,Dive,Hakka_1,沕水,mi53>55sui31,mi4 sui3 ,OK,
1323_Hakka_1,"1,323",打水漂,Skip stone on the water,Hakka_1,打水片,ta31sui31pʰiɛn31,da3 sui3 pien3 ,OK,
1324_Hakka_1,"1,324",擺弄(玩具),Play with(toy),Hakka_1,搞,kau31,gau3 ,OK,
1325_Hakka_1,"1,325",會武術,Can play kung-fu,Hakka_1,曉功夫,hiau31kuŋ13fu13,hiau3 gung1 fu1 ,OK,
1326_Hakka_1,"1,326",變魔術,Perform magic,Hakka_1,撮把戲,tsʰɔt31pa31hi53,cot5 ba3 hi4 ,OK,
1327_Hakka_1,"1,327",翻跟鬥（斗？）,Somersault,Hakka_1,打翻車,ta31fan11tsʰa13,da3 fan2 ca1 ,OK,
1328_Hakka_1,"1,328",掃堂腿,Use leg to stumblesomeone(martial art),Hakka_1,勾腳,kiu13>35kiɔk31,giu1 giok5 ,OK,
1329_Hakka_1,"1,329",捉迷藏,Hide-and-seek,Hakka_1,屏人子,piaŋ53>55ȵin11tsu13,biang4 ngin2 zu1 ,OK,
1330_Hakka_1,"1,330",撓癢癢,Scratch an itch,Hakka_1,捻,liɛm13,liem1 ,OK,
1331_Hakka_1,"1,331",跳房子,Hopscotch,Hakka_1,跳飛機,tʰiau53fui13ki13,tiau4 fui1 gi1 ,OK,
1332_Hakka_1,"1,332",舞龍,Dragon dance,Hakka_1,舞龍,mu31luŋ11,mu3 lung2 ,OK,
1333_Hakka_1,"1,333",拉二胡,Play erhu (Chinesetwo-string fiddle),Hakka_1,拉二弦,lai13ȵi53>55hiɛn11,lai1 ngi4 hien2 ,OK,
1334_Hakka_1,"1,334",放鞭炮,Shoot off firecrackers,Hakka_1,打爆仗,ta31pau53tsʰɔŋ53,da3 bau4 cong4 ,OK,
1335_Hakka_1,"1,335",騎脖子,Ride on one’s shoulder,Hakka_1,騎馬度,kʰi11ma13tɔk53,ki2 ma1 dok6 ,OK,
1336_Hakka_1,"1,336",倒立,handstand,Hakka_1,起種竹,hi31tsuŋ53>55tsuk31,hi3 zung4 zuk5 ,OK,
1337_Hakka_1,"1,337",面具,Mask,Hakka_1,鬼面殼,kui31miɛn53>55hɔk31,gui3 mien4 hok5 ,OK,
1338_Hakka_1,"1,338",猜拳,A finger-guessing game,Hakka_1,猜枚,tsai13>35mɔi11,zai1 moi2 ,OK,
1339_Hakka_1,"1,339",抓鬮,Lot,Hakka_1,拈鬮,ȵiam13kʰiu13,ngiam1 kiu1 ,OK,
1340_Hakka_1,"1,340",壓歲錢,New Yearluckymoney,Hakka_1,磧年利市,tsak31ȵiɛn11li53si53,zak5 ngien2 li4 si4 ,OK,
1341_Hakka_1,"1,341",請客,"Treat or entertain guests, prepare a banquet",Hakka_1,擺酒,pai31tsiu31,bai3 ziu3 ,OK,
1342_Hakka_1,"1,342",送禮,Send a gift,Hakka_1,搭人世,tap31ȵin11sɛ53,dap5 ngin2 se4 ,OK,
1343_Hakka_1,"1,343",收禮,Receive a gift,Hakka_1,接禮,tsiap31li13,ziap5 li1 ,OK,
1344_Hakka_1,"1,344",感謝,Thanks,Hakka_1,多謝,tɔ13tsʰia53,do1 cia4 ,OK,
1345_Hakka_1,"1,345",稀客,An infrequent visitor,Hakka_1,生客,saŋ13>35hak31,sang1 hak5 ,OK,
1346_Hakka_1,"1,346",請坐,Sit down please,Hakka_1,請坐,tsʰiaŋ31tsʰɔ13,ciang3 co1 ,OK,
1347_Hakka_1,"1,347",講客氣,Be polite,Hakka_1,客氣,hak31hi53,hak5 hi4 ,OK,
1348_Hakka_1,"1,348",斟(茶),Serve the tea,Hakka_1,退茶,tʰui53>55tsʰa11,tui4 ca2 ,OK,
1349_Hakka_1,"1,349",散(煙),Serve the cigarette,Hakka_1,派,pʰai53,pai4 ,OK,
1350_Hakka_1,"1,350",開始,Start,Hakka_1,開始,hɔi13>35tʰɛu11,hoi1 teu2 ,有問題,開頭 character =/= IPA & ROM
1351_Hakka_1,"1,351",入席,Sit down to dinner,Hakka_1,坐席,tsʰɔ13tsʰit53,co1 cit6 ,OK,
1352_Hakka_1,"1,352",上菜,Serve the dish,Hakka_1,上菜,sɔŋ13tsʰɔi53,song1 coi4 ,OK,
1353_Hakka_1,"1,353",倒酒,Pour wine,Hakka_1,倒酒,tau31tsiu31,dau3 ziu3 ,OK,
1354_Hakka_1,"1,354",乾杯,"Cheers, drink a toast",Hakka_1,乾杯,jim31,yim3 ,有問題,飲 character =/= IPA & ROM
1355_Hakka_1,"1,355",慢走,Go home slowly (a polite word similar to “Good-Bye”),Hakka_1,慢慢行,man53man53>55haŋ11,man4 man4 hang2 ,OK,
1356_Hakka_1,"1,356",胡說,Nonsense,Hakka_1,亂嗑,lɔn53>55kʰap31,lon4 kap5 ,OK,
1357_Hakka_1,"1,357",招待,Entertain,Hakka_1,招呼,tsau13fu13,zau1 fu1 ,OK,
1358_Hakka_1,"1,358",叩頭,Kowtow,Hakka_1,拜,pai53,bai4 ,OK,
1359_Hakka_1,"1,359",作揖,bow with hands folded in front,Hakka_1,唱惹,tsʰɔŋ53ja13,cong4 ya1 ,OK,
1360_Hakka_1,"1,360",風光,Proudhearted,Hakka_1,威風,vui13fuŋ13,vui1 fung1 ,OK,
1361_Hakka_1,"1,361",擺闊,Flaunt one’s wealth,Hakka_1,擺面子,pai31miɛn53>55tsu31,bai3 mien4 zu3 ,OK,
1362_Hakka_1,"1,362",充好漢,pose as a hero,Hakka_1,充好漢,tsʰuŋ13>35hau31hɔn53,cung1 hau3 hon4 ,OK,
1363_Hakka_1,"1,363",丟臉,Lose face,Hakka_1,見笑,kiɛn53siau53,gien4 siau4 ,OK,
1364_Hakka_1,"1,364",受累,Got involved in a trouble,Hakka_1,連累,liɛn11lui53,lien2 lui4 ,OK,
1365_Hakka_1,"1,365",難為你,Make someone into trouble,Hakka_1,難為你,lan11vui11ȵi11,lan2 vui2 ngi2 ,OK,
1366_Hakka_1,"1,366",(別)理(他),(do not) rap to sombody,Hakka_1,刮,kat31,gat5 ,OK,
1367_Hakka_1,"1,367",邀(伴兒),Invite,Hakka_1,湊,tsʰɛu53,ceu4 ,OK,
1368_Hakka_1,"1,368",遇見(熟人),Encounter,Hakka_1,遇到,ȵi53>55tau31,ngi4 dau3 ,OK,
1369_Hakka_1,"1,369",看望(病人),To visit the patient,Hakka_1,探,tʰam53,tam4 ,OK,
1370_Hakka_1,"1,370",說話,Speak,Hakka_1,講話,kɔŋ31va53,gong3 va4 ,OK,
1371_Hakka_1,"1,371",撇廣州話,Speak inCantonese,Hakka_1,講本地,kɔŋ31pun31tʰi53,gong3 bun3 ti4 ,OK,
1372_Hakka_1,"1,372",拍馬屁,Flatter,Hakka_1,捧大腳,puŋ31tʰai53>55kiɔk31,bung3 tai4 giok5 ,OK,
1373_Hakka_1,"1,373",叮囑,Warn or urge repeatedly,Hakka_1,吩咐,fun13fu53,fun1 fu4 ,OK,
1374_Hakka_1,"1,374",搭腔,Accost,Hakka_1,搭嘴,tap31tsɔi53,dap5 zoi4 ,唔肯定,嘴 variants?
1375_Hakka_1,"1,375",插嘴,Break into a conversation,Hakka_1,插嘴,tsʰap31tsui31,cap5 zui3 ,唔肯定,嘴 variants?
1376_Hakka_1,"1,376",呵斥,Scold,Hakka_1,喝,hɔt31,hot5 ,OK,
1377_Hakka_1,"1,377",哄騙,Lie to somebody,Hakka_1,撮,tsʰɔt31,cot5 ,OK,
1378_Hakka_1,"1,378",完蛋,Over,Hakka_1,死咯,si31lɔ31,si3 lo3 ,OK,
1379_Hakka_1,"1,379",數落,scold sb. by enumerating his wrong-doings,Hakka_1,話,va53,va4 ,OK,
1380_Hakka_1,"1,380",(非粗話)罵人,Scold,Hakka_1,罵人,ma53>55ȵin11,ma4 ngin2 ,OK,
1381_Hakka_1,"1,381",(用粗話)罵人,"Verbal abuse,scold with foul words",Hakka_1,罵人,ma53>55ȵin11,ma4 ngin2 ,OK,
1382_Hakka_1,"1,382",講汙穢話,Use abusive words,Hakka_1,講爛嘴,kɔŋ31lan53tsɔi53,gong3 lan4 zoi4 ,唔肯定,嘴 variants?
1383_Hakka_1,"1,383",挨打(被打),Be beaten,Hakka_1,分人打,pin13>35ȵin11ta31,bin1 ngin2 da3 ,OK,
1384_Hakka_1,"1,384",吵架,Quarrel,Hakka_1,吵交,tsʰau11kau13,cau2 gau1 ,OK,
1385_Hakka_1,"1,385",打架,Fight,Hakka_1,打交,ta31kau13,da3 gau1 ,OK,
1386_Hakka_1,"1,386",勸架,Mediate,Hakka_1,拆交,kʰiɛn53kau13,kien4 gau1 ,有問題,勸交 Character =/= IPA & ROM
1387_Hakka_1,"1,387",護著(他),On one’s side and defend him,Hakka_1,幫等,pɔŋ13>35tɛn31,bong1 den3 ,OK,
1388_Hakka_1,"1,388",給(他),Give (him something),Hakka_1,分,pin13,bin1 ,OK,
1389_Hakka_1,"1,389",叫(他來),Ask (him to come),Hakka_1,喊,hiɛm13,hiem1 ,OK,
1390_Hakka_1,"1,390",行(應答),Okay,Hakka_1,做得,tsɔ53>55tɛt31,zo4 det5 ,OK,
1391_Hakka_1,"1,391",不錯,Quite good,Hakka_1,唔錯,m̩13tsʰɔ53,m1 co4 ,OK,
1392_Hakka_1,"1,392",不准(去),Not allowed to (go ),Hakka_1,唔准,m̩13>35tsun31,m1 zun3 ,OK,
1393_Hakka_1,"1,393",唆使,Instigate,Hakka_1,唆,sɔ11,so2 ,OK,
1394_Hakka_1,"1,394",頂撞,Contradict somebody,Hakka_1,頂,tin31,din3 ,OK,
1395_Hakka_1,"1,395",撩撥,Make mischief between others,Hakka_1,撩,liau11,liau2 ,OK,
1396_Hakka_1,"1,396",合(不來),Get along with,Hakka_1,佮,kap31,gap5 ,OK,
1397_Hakka_1,"1,397",遷就,Accommodate someone,Hakka_1,就,tsʰiu53,ciu4 ,OK,
1398_Hakka_1,"1,398",回老家,Go back hometown,Hakka_1,轉鄉下,tsɔn31hiɔŋ13ha53,zon3 hiong1 ha4 ,OK,
1399_Hakka_1,"1,399",走親戚,Visit relatives,Hakka_1,邏人客,la11ȵin11hak31,la2 ngin2 hak5 ,OK,
1400_Hakka_1,"1,400",沒空兒,Have no time,Hakka_1,冇閒,mau11han11,mau2 han2 ,OK,
1400_Hakka_2,"1,400",沒空兒,Have no time,Hakka_2,唔得閒,m̩13>35tɛt31han11,m1 det5 han2 ,OK,
1401_Hakka_1,"1,401",有空兒,Have time,Hakka_1,得閒,tɛt31han11,det5 han2 ,OK,
1402_Hakka_1,"1,402",辦妥(了),Fix something up,Hakka_1,辦好,pʰan53>55hau31,pan4 hau3 ,OK,
1402_Hakka_2,"1,402",辦妥(了),Fix something up,Hakka_2,搞掂,kau31tʰiam53,gau3 tiam4 ,OK,
1403_Hakka_1,"1,403",走運,Have a good luck,Hakka_1,行運,haŋ11jun53,hang2 yun4 ,OK,
1404_Hakka_1,"1,404",倒楣,Have a bad luck,Hakka_1,當衰,haŋ11sɔi13jun53,hang2 soi1 yun4 ,有問題,行衰運 character =/= IPA & ROM
1405_Hakka_1,"1,405",時興,In fashion,Hakka_1,興,hin13,hin1 ,OK,
1406_Hakka_1,"1,406",商店,Shop,Hakka_1,鋪頭,pʰu53>55tʰɛu11,pu4 teu2 ,OK,
1407_Hakka_1,"1,407",飯館,Restaurant,Hakka_1,茶居,tsʰa11ki13,ca2 gi1 ,OK,
1407_Hakka_2,"1,407",飯館,Restaurant,Hakka_2,飯店,fan53tiam53,fan4 diam4 ,OK,
1408_Hakka_1,"1,408",旅館,Hotel,Hakka_1,客棧,hak31tsʰan53,hak5 can4 ,OK,
1409_Hakka_1,"1,409",擺攤兒,Run a stand in the market,Hakka_1,擺檔,pai31tɔŋ53,bai3 dong4 ,OK,
1410_Hakka_1,"1,410",販子,Vendor,Hakka_1,小販,siau31fan53,siau3 fan4 ,OK,
1411_Hakka_1,"1,411",(生意)旺,(business is) brisk,Hakka_1,好,hau31,hau3 ,OK,
1412_Hakka_1,"1,412",開張,Open business,Hakka_1,開張,hɔi13tsɔŋ13,hoi1 zong1 ,OK,
1413_Hakka_1,"1,413",盤點,Take and check stock,Hakka_1,盤點,pʰan11tiam31,pan2 diam3 ,OK,
1414_Hakka_1,"1,414",歇業,Close the shop,Hakka_1,打快扒,ta31kʰai53>55pʰa11,da3 kai4 pa2 ,OK,
1415_Hakka_1,"1,415",櫃台,Counter,Hakka_1,櫃台,kʰui53>55tʰɔi11,kui4 toi2 ,OK,
1416_Hakka_1,"1,416",老闆,Boss,Hakka_1,侍頭,si53>55tʰɛu11,si4 teu2 ,OK,
1417_Hakka_1,"1,417",女老闆,Female boss or boss’ wife,Hakka_1,侍頭婆,si53>55tʰɛu11pʰɔ11,si4 teu2 po2 ,OK,
1418_Hakka_1,"1,418",店員,Shopkeeper,Hakka_1,伙記,fɔ11ki53,fo2 gi4 ,OK,
1419_Hakka_1,"1,419",師傅,Master,Hakka_1,師傅,su53fu53,su4 fu4 ,OK,
1420_Hakka_1,"1,420",徒弟,Apprentice,Hakka_1,徒弟,tʰu11tʰi53,tu2 ti4 ,OK,
1421_Hakka_1,"1,421",顧客,Customer,Hakka_1,客,hak31,hak5 ,OK,
1422_Hakka_1,"1,422",還價,Bargain,Hakka_1,講價,kɔŋ31ka53,gong3 ga4 ,OK,
1423_Hakka_1,"1,423",砍價,Cheapenthe priceduring bargaining,Hakka_1,還價,van11ka53,van2 ga4 ,OK,
1424_Hakka_1,"1,424",降價,Price reduction,Hakka_1,跌價,tɛt31ka53,det5 ga4 ,OK,
1425_Hakka_1,"1,425",賒帳,Buy goods on credit,Hakka_1,賒,tsʰa11,ca2 ,OK,
1426_Hakka_1,"1,426",欠帳,Be in debt,Hakka_1,欠賬,kʰiam53tsɔŋ53,kiam4 zong4 ,OK,
1427_Hakka_1,"1,427",要帳,To collect bills overdue,Hakka_1,追帳,tsui13tsɔŋ53,zui1 zong4 ,OK,
1428_Hakka_1,"1,428",算盤,Abacus,Hakka_1,算盤,sɔn53>55pʰan11,son4 pan2 ,OK,
1429_Hakka_1,"1,429",秤,Steelyard,Hakka_1,秤,tsʰin53,cin4 ,OK,
1430_Hakka_1,"1,430",戥子,smaller steelyard,Hakka_1,厘秤,li11tsʰin53,li2 cin4 ,OK,
1431_Hakka_1,"1,431",開支,Expense,Hakka_1,皮費,pʰi11fui53,pi2 fui4 ,OK,
1432_Hakka_1,"1,432",本錢,Capital for business,Hakka_1,本錢,pun31tsʰiɛn11,bun3 cien2 ,OK,
1433_Hakka_1,"1,433",合夥,Construct a partnership,Hakka_1,佮份,kap31fun53,gap5 fun4 ,OK,
1434_Hakka_1,"1,434",湊(錢),Make a raise,Hakka_1,斂,liam13,liam1 ,OK,
1435_Hakka_1,"1,435",弄(錢),Manage to raise a fund,Hakka_1,斂,liam13,liam1 ,OK,
1436_Hakka_1,"1,436",錢(概稱),Money,Hakka_1,錢,tsʰiɛn11,cien2 ,OK,
1437_Hakka_1,"1,437",紙幣,Paper currency,Hakka_1,銀紙,ȵiun11tsi31,ngiun2 zi3 ,OK,
1438_Hakka_1,"1,438",硬幣,Coin,Hakka_1,硬幣,ŋan53pi53,ngan4 bi4 ,OK,
1439_Hakka_1,"1,439",整錢,The bill beforeturninginto changes,Hakka_1,大紙,tʰai53>55tsi31,tai4 zi3 ,OK,
1440_Hakka_1,"1,440",零錢,Change,Hakka_1,散紙,san31tsi31,san3 zi3 ,OK,
1441_Hakka_1,"1,441",數(錢),Count the cash,Hakka_1,數,su53,su4 ,OK,
1442_Hakka_1,"1,442",找(錢),Give the change,Hakka_1,找,tsau31,zau3 ,OK,
1443_Hakka_1,"1,443",差(一角錢),Short for (one cent),Hakka_1,爭,tsaŋ13,zang1 ,OK,
1444_Hakka_1,"1,444",利息,Interest,Hakka_1,利,li53,li4 ,OK,
1445_Hakka_1,"1,445",掙(錢),Make (money),Hakka_1,賺,tsʰan53,can4 ,OK,
1446_Hakka_1,"1,446",虧本,Loss,Hakka_1,蝕本,sɛt31pun31,set5 bun3 ,OK,
1447_Hakka_1,"1,447",值得,Deserve to do,Hakka_1,抵,tai31,dai3 ,OK,
1448_Hakka_1,"1,448",夠秤,enough weight,Hakka_1,夠秤,kɛu53tsʰin53,geu4 cin4 ,OK,
1449_Hakka_1,"1,449",不夠秤,Short weight,Hakka_1,唔夠秤,m̩13kɛu53tsʰin53,m1 geu4 cin4 ,OK,
1450_Hakka_1,"1,450",省(錢),Save money,Hakka_1,慳,han13,han1 ,OK,
1451_Hakka_1,"1,451",合算,Worthwhile,Hakka_1,著數,tsʰɔk53su53,cok6 su4 ,OK,
1452_Hakka_1,"1,452",不合算,Unworthwihle,Hakka_1,唔著數,m̩13tsʰɔk53su53,m1 cok6 su4 ,OK,
1453_Hakka_1,"1,453",貴,Expensive,Hakka_1,貴,kui53,gui4 ,OK,
1454_Hakka_1,"1,454",便宜,Cheap,Hakka_1,平,pʰiaŋ11,piang2 ,OK,
1455_Hakka_1,"1,455",車站,Station,Hakka_1,車站,tsʰa13tsam53,ca1 zam4 ,OK,
1456_Hakka_1,"1,456",碼頭,Dock,Hakka_1,碼頭,ma13>35tʰɛu11,ma1 teu2 ,OK,
1457_Hakka_1,"1,457",橋,Bridge,Hakka_1,橋,kʰiau11,kiau2 ,OK,
1458_Hakka_1,"1,458",街,Street,Hakka_1,街,kai13,gai1 ,OK,
1459_Hakka_1,"1,459",人行道,Sidewalk,Hakka_1,行人路,haŋ11ȵin11lu53,hang2 ngin2 lu4 ,OK,
1460_Hakka_1,"1,460",公路,Road,Hakka_1,馬路,ma13lu53,ma1 lu4 ,OK,
1461_Hakka_1,"1,461",汽車,Automobile,Hakka_1,汽車,hi53tsʰa13,hi4 ca1 ,OK,
1462_Hakka_1,"1,462",小轎車,Car,Hakka_1,私家車,su13ka13tsʰa13,su1 ga1 ca1 ,OK,
1463_Hakka_1,"1,463",客車,Coach,Hakka_1,客車,hak31tsʰa13.,hak5 ca1 .,OK,
1464_Hakka_1,"1,464",自行車,Bike,Hakka_1,單車,tan13tsʰa13,dan1 ca1 ,OK,
1465_Hakka_1,"1,465",人力車,Rickshaw,Hakka_1,人力車,ȵin11lit53tsʰa13,ngin2 lit6 ca1 ,OK,
1466_Hakka_1,"1,466",三輪車,Pedicab,Hakka_1,三輪車,san13>35lin11tsʰa13,san1 lin2 ca1 ,OK,
1467_Hakka_1,"1,467",獨輪車,Monocycle (wheelbarraw),Hakka_1,雞公車,kai13kuŋ13tsʰa13,gai1 gung1 ca1 ,OK,
1468_Hakka_1,"1,468",車輪子,Wheel,Hakka_1,輪,lin11,lin2 ,OK,
1469_Hakka_1,"1,469",輪船,Ship,Hakka_1,火船,fɔ31sɔn11,fo3 son2 ,OK,
1470_Hakka_1,"1,470",帆船,Sailboat,Hakka_1,帆船,fan11sɔn11,fan2 son2 ,OK,
1471_Hakka_1,"1,471",小船,Small boat,Hakka_1,船仔,sɔn11tsai31,son2 zai3 ,OK,
1472_Hakka_1,"1,472",汽艇,Motorboat,Hakka_1,電船,tʰiɛn53>55sɔn11,tien4 son2 ,OK,
1473_Hakka_1,"1,473",竹筏子,Bamboo raft,Hakka_1,竹簰,tsuk31pʰai11,zuk5 pai2 ,OK,
1474_Hakka_1,"1,474",(船)滲水,(the boat) leak,Hakka_1,漏水,lɛu53>55sui31,leu4 sui3 ,OK,
1475_Hakka_1,"1,475",飛機,Plane,Hakka_1,飛機,fui13ki13,fui1 gi1 ,OK,
1476_Hakka_1,"1,476",乘客,Passenger,Hakka_1,搭客,tap31hak31,dap5 hak5 ,OK,
1477_Hakka_1,"1,477",路費,Expenses of travelling,Hakka_1,水腳,sui31kiɔk31,sui3 giok5 ,OK,
1478_Hakka_1,"1,478",車票,Ticket,Hakka_1,車飛,tsʰa13fui13,ca1 fui1 ,OK,
1479_Hakka_1,"1,479",搭車,By bus,Hakka_1,搭車,tap31tsʰa13,dap5 ca1 ,OK,
1480_Hakka_1,"1,480",誤(車),Miss the bus,Hakka_1,宕,tʰɔŋ53,tong4 ,OK,
1481_Hakka_1,"1,481",暈車,Car-sick,Hakka_1,暈車,vin11tsʰa13,vin2 ca1 ,OK,
1482_Hakka_1,"1,482",座位,Seat,Hakka_1,座位,tsʰɔ53vui53,co4 vui4 ,OK,
1483_Hakka_1,"1,483",司機,Driver,Hakka_1,司機,su13ki13,su1 gi1 ,OK,
1484_Hakka_1,"1,484",開車,Drive,Hakka_1,開車,hɔi13tsʰa13,hoi1 ca1 ,OK,
1484_Hakka_2,"1,484",開車,Drive,Hakka_2,揸車,tsa13tsʰa33,za1 ca33,有問題,ca33
1485_Hakka_1,"1,485",抬(頭),Raise (one’s head),Hakka_1,擔起,tam13>35hi31,dam1 hi3 ,OK,
1486_Hakka_1,"1,486",低(頭),Bow,Hakka_1,墜低頭,tsʰui53tai13tʰɛu53,cui4 dai1 teu4 ,有問題,teu3
1487_Hakka_1,"1,487",點(頭),Nod,Hakka_1,頷,ŋam31,ngam3 ,OK,
1488_Hakka_1,"1,488",搖(頭),Shake one’s head,Hakka_1,揈,vin53,vin4 ,OK,
1489_Hakka_1,"1,489",偏(頭),Slant (the head),Hakka_1,側,tsɛt31,zet5 ,OK,
1490_Hakka_1,"1,490",仰(頭),Raise up (head),Hakka_1,仰,ŋɔŋ13,ngong1 ,OK,
1491_Hakka_1,"1,491",回(頭),Turn backward,Hakka_1,扭轉,ȵiu53>55tsɔn31,ngiu4 zon3 ,OK,
1492_Hakka_1,"1,492",睜(眼),Open the eyes,Hakka_1,擘,mak31,mak5 ,OK,
1493_Hakka_1,"1,493",閉(眼),Close the eyes,Hakka_1,霎眯,sap31mi13,sap5 mi1 ,OK,
1494_Hakka_1,"1,494",瞪(眼),Glare,Hakka_1,瞪大眼,tsɛn53tʰai53>55ŋan31,zen4 tai4 ngan3 ,OK,
1495_Hakka_1,"1,495",眨(眼),Blink,Hakka_1,囁,ȵiap31,ngiap5 ,OK,
1496_Hakka_1,"1,496",瞥(一眼),Glance,Hakka_1,瞄,miau11,miau2 ,OK,
1497_Hakka_1,"1,497",(從門縫)看,peeking fromacrack,Hakka_1,䁓,tsɔŋ13,zong1 ,OK,
1498_Hakka_1,"1,498",看(書),Read,Hakka_1,看,kʰɔn53,kon4 ,OK,
1499_Hakka_1,"1,499",看守(東西),Keep an eye on something,Hakka_1,掌,tsɔŋ31,zong3 ,OK,
1500_Hakka_1,"1,500",聽,Listen,Hakka_1,聽,tʰaŋ53,tang4 ,OK,
1501_Hakka_1,"1,501",皺(眉頭),Frown,Hakka_1,皺,tsiu53,ziu4 ,OK,
1502_Hakka_1,"1,502",聞(用鼻嗅),Smell,Hakka_1,鼻,pʰi53,pi4 ,OK,
1503_Hakka_1,"1,503",嘗,Taste,Hakka_1,嘗,sɔŋ11,song2 ,OK,
1504_Hakka_1,"1,504",張(嘴),Open (the mouth),Hakka_1,擘,mak31,mak5 ,OK,
1505_Hakka_1,"1,505",噘(嘴),pout,Hakka_1,嘟,lu31,lu3 ,OK,
1506_Hakka_1,"1,506",抿(嘴),Close the mouth tightly,Hakka_1,眯,mi53,mi4 ,OK,
1507_Hakka_1,"1,507",親嘴,Kiss,Hakka_1,斟嘴,tsim13tsɔi53,zim1 zoi4 ,OK,
1508_Hakka_1,"1,508",嚼,Chew,Hakka_1,嚼,tsʰiau53,ciau4 ,OK,
1509_Hakka_1,"1,509",咬,Bite,Hakka_1,咬,ŋau13,ngau1 ,OK,
1510_Hakka_1,"1,510",吞,Swallow,Hakka_1,吞,tʰun13,tun1 ,OK,
1511_Hakka_1,"1,511",吃,Eat,Hakka_1,食,sit53,sit6 ,OK,
1512_Hakka_1,"1,512",喝,Drink,Hakka_1,食,sit53,sit6 ,OK,
1513_Hakka_1,"1,513",吸(奶),Suck,Hakka_1,啜,tsɔt53,zot6 ,OK,
1514_Hakka_1,"1,514",吸(氣),Take a breath (inhale),Hakka_1,吸,kʰip31,kip5 ,OK,
1515_Hakka_1,"1,515",舔(盤子),Lick,Hakka_1,舐,sɛ13,se1 ,OK,
1516_Hakka_1,"1,516",啃(骨頭),Gnaw,Hakka_1,咬,ŋau13,ngau1 ,OK,
1517_Hakka_1,"1,517",吐(痰),Spit,Hakka_1,吐,tʰu53,tu4 ,OK,
1518_Hakka_1,"1,518",含(在嘴裏),Hold in mouth,Hakka_1,含,ham11,ham2 ,OK,
1519_Hakka_1,"1,519",銜(在嘴上),Hold in teeth,Hakka_1,銜,ham11,ham2 ,OK,
1520_Hakka_1,"1,520",噴(飯),"Spray, spout",Hakka_1,噴,pʰun53,pun4 ,OK,
1521_Hakka_1,"1,521",吹(氣),Blow,Hakka_1,歕,pʰun11,pun2 ,OK,
1522_Hakka_1,"1,522",哭,Cry,Hakka_1,叫,kiau53,giau4 ,OK,
1523_Hakka_1,"1,523",笑,Smile,Hakka_1,笑,siau53,siau4 ,OK,
1524_Hakka_1,"1,524",拿,Hold,Hakka_1,拿,la13,la1 ,OK,
